ZIP,Name,Specialty,Address,latitude,longitude
92660,"Dr. Catou Greenberg, MD",Family Medicine,"1441 Avocado Ave Ste 503, Newport Beach, CA 92660",33.6135183,-117.8695854
92663,"Dr. Sarin Prakobwanakit, MD",Family Medicine,"520 Superior Ave Ste 360, Newport Beach, CA 92663",33.6291242,-117.9275073
92663,"Alexandria Allee, PA-C",Physician Assistant (PA),"3900 W Coast Hwy Ste 380, Newport Beach, CA 92663",33.6219692,-117.9322512
92663,"Nelae Dechurch, PA-C",Physician Assistant (PA),"3900 W Coast Hwy Ste 380, Newport Beach, CA 92663",33.6219692,-117.9322512
92663,"Dr. Rebecca Garfinkle, DO",Pediatric Neurology,"3900 W Coast Hwy Ste 390, Newport Beach, CA 92663",33.6219692,-117.9322512
92663,"Dr. William Barreto, MD",Pain Medicine,"3900 W Coast Hwy Ste 390, Newport Beach, CA 92663",33.6219692,-117.9322512
92663,"Dr. Jennifer Keiner, MD",Cosmetic Medicine,"1 Hoag Dr Bldg 41, Newport Beach, CA 92663",33.6228147,-117.9308499
92663,"Dr. Gautam Malhotra, MD",Hepatopancreaticobiliary Surgery,"350 Old Newport Blvd, Newport Beach, CA 92663",33.6254404,-117.9268709
92663,"Dr. Lauren Green, DO",Neurology,"350 Old Newport Blvd, Newport Beach, CA 92663",33.6254404,-117.9268709
92663,"Dr. Vikram Mehta, MD",Neurosurgery,"1 Hoag Dr, Newport Beach, CA 92663",33.6247365,-117.9297422
92663,"Dr. Andrew Ly, MD",Neurology,"1 Hoag Dr, Newport Beach, CA 92663",33.6247365,-117.9297422
92663,"Dr. May Kam, DO",Internal Medicine,"1 Hoag Dr, Newport Beach, CA 92663",33.6247365,-117.9297422
92663,"Dr. James Park, DO",Neurology,"1 Hoag Dr, Newport Beach, CA 92663",33.6247365,-117.9297422
92663,"Dr. David Millett, MD",Neurology,"1 Hoag Dr, Newport Beach, CA 92663",33.6247365,-117.9297422
92663,"Dr. Jason Muir, MD",Clinical Neurophysiology,"1 Hoag Dr, Newport Beach, CA 92663",33.6247365,-117.9297422
92663,"Dr. Russell Klein, MD",Internal Medicine,"1 Hoag Dr, Newport Beach, CA 92663",33.6247365,-117.9297422
92663,"Dr. Rafael Penunuri, MD",Family Medicine,"1419 Superior Ave Ste 1, Newport Beach, CA 92663",33.626121,-117.9342137
92663,"Dr. Duc Do, MD","Endocrinology, Diabetes & Metabolism","355 Placentia Ave Ste 207A, Newport Beach, CA 92663",33.6265585,-117.9321772
92663,"Dr. Aditi Lalitha Ananth Correa, MD",Cosmetic Medicine,"361 Hospital Rd Ste 221, Newport Beach, CA 92663",33.6262065,-117.929536
92663,"Dr. Richard Quist, MD",Gastroenterology,"361 Hospital Rd Ste 331, Newport Beach, CA 92663",33.6262129,-117.9294936
92663,Suhyun Kim,Acupuncture,"361 Hospital Rd Ste 333, Newport Beach, CA 92663",33.626203,-117.9295889
92663,"Dr. Greene Royster IV, MD",Reproductive Endocrinology & Infertility,"361 Hospital Rd Ste 333, Newport Beach, CA 92663",33.626203,-117.9295889
92663,"Dr. Ravi Shankar, MD",Internal Medicine,"330 Old Newport Blvd Ste 100, Newport Beach, CA 92663",33.6250519,-117.9271918
92673,"Dr. Eric Sickinger, DO",Sports Medicine,"665 Camino de los Mares Ste 305, San Clemente, CA 92673",33.4575328,-117.6479969
92673,"Dr. Lothar McMillian, MD",Family Medicine,"655 Camino de los Mares Ste 124, San Clemente, CA 92673",33.4576426,-117.6490994
92673,"Dr. Greg Brown, MD",Internal Medicine,"655 Camino de los Mares Ste 124, San Clemente, CA 92673",33.4576426,-117.6490994
92673,"Dr. Thomas Risbrudt, DDS",Prosthodontics,"655 Camino de los Mares Ste 128, San Clemente, CA 92673",33.4576426,-117.6490994
92673,"Dr. Lauren Hackett, MD",Family Medicine,"1031 Avenida Pico Ste 106, San Clemente, CA 92673",33.4576168,-117.5993533
92673,"Dr. Kayla Ramsey, DO",Family Medicine,"1031 Avenida Pico Ste 203, San Clemente, CA 92673",33.4576264,-117.5994232
92683,"Dr. Phuc Nguyen, MD",Geriatric Medicine,"7895 Westminster Blvd, Westminster, CA 92683",33.7595427,-117.9911408
92683,"Dr. Chinh Mai, MD",Internal Medicine,"8251 Westminster Blvd Ste 110, Westminster, CA 92683",33.7595396,-117.9851056
92683,"Dr. Thomas Quach, MD",Obstetrics & Gynecology,"9186 Bolsa Ave, Westminster, CA 92683",33.7443761,-117.9690953
92683,"Dr. Chinh Huynh, MD",Geriatric Medicine,"9411 Bolsa Ave, Westminster, CA 92683",33.7453386,-117.9649657
92701,"Dr. Faried Banimahd, MD",Emergency Medicine,"1533 E 4th St, Santa Ana, CA 92701",33.74834269999999,-117.8484277
92701,Sandra McClintock,Addiction and Substance Abuse Counseling,"1533 E 4th St, Santa Ana, CA 92701",33.74834269999999,-117.8484277
92701,"Dr. David Kilgore, MD",Family Medicine,"800 N Main St, Santa Ana, CA 92701",33.7513771,-117.8680472
92701,"Dr. Kelly Moquin, MD",Family Medicine,"800 N Main St, Santa Ana, CA 92701",33.7513771,-117.8680472
92701,"Dr. Ricky Chu, DO",Psychiatry,"401 W Civic Center Dr Ste 800, Santa Ana, CA 92701",33.7522642,-117.8708433
92703,"Dr. Kelvin Mai, DO",Internal Medicine,"1002 N Fairview St, Santa Ana, CA 92703",33.7535055,-117.9027214
92704,"Dr. Johnny Lin, MD",Family Medicine,"3401 S Harbor Blvd, Santa Ana, CA 92704",33.7013262,-117.9180348
92780,"Dr. Joshua Beltran, DC",Chiropractic,"210 W Main St Ste 102, Tustin, CA 92780",33.7418398,-117.8251618
92780,"Kelly Lloyd, MA",Marriage & Family Therapy,"222 Fashion Ln Ste 115, Tustin, CA 92780",33.7473628,-117.817359
92782,"Dr. Zaynab Madani, DO",Family Medicine,"2560 Bryan Ave Ste A, Tustin, CA 92782",33.7294096,-117.7964888
92782,"Dr. Thao Phung, MD",Internal Medicine,"2913 El Camino Real, Tustin, CA 92782",33.7248362,-117.7932679
92802,"Dr. Morgan Mandigo, MD",Obstetrics & Gynecology,"330 E Orangewood Ave, Anaheim, CA 92802",33.795948,-117.9034813
92802,"Dr. Zhao Wang, OMD",Acupuncture,"1673 W Broadway Ste 5B, Anaheim, CA 92802",33.8294457,-117.9403234
92807,Rebecca Gillman,Physical Therapy,"5630 E Santa Ana Canyon Rd Ste 150, Anaheim, CA 92807",33.8508626,-117.7916714
92807,"Dr. Ethan Egan, MD",Physical Medicine & Rehabilitation,"5630 E Santa Ana Canyon Rd Ste 150, Anaheim, CA 92807",33.8508626,-117.7916714
92807,"Dr. Richard Yoon, DPT",Physical Therapy,"5630 E Santa Ana Canyon Rd Ste 150, Anaheim, CA 92807",33.8508626,-117.7916714
92807,"Dr. Amy Biersch, DPT",Physical Therapy,"5630 E Santa Ana Canyon Rd Ste 150, Anaheim, CA 92807",33.8508626,-117.7916714
92807,"Dr. Ashley Nickell, OD",Optometry,"5460 E La Palma Ave, Anaheim, CA 92807",33.8589719,-117.7964293
92807,"Dr. Sadia Moinuddin, MD",Internal Medicine,"500 S Anaheim Hills Rd Ste 246, Anaheim, CA 92807",33.8432085,-117.7767799
92807,"Dr. Martin Blanco-Eccleston, MD",Family Medicine,"500 S Anaheim Hills Rd Ste 230, Anaheim, CA 92807",33.8432951,-117.7767904
92807,"Dr. Miroslava Gonzalez, PSY.D",Psychology,"6200 E Canyon Rim Rd Ste 211E, Anaheim, CA 92807",33.8432661,-117.7752225
92807,"Dr. Glen Barbee, MD",Family Medicine,"441 N Lakeview Ave, Anaheim, CA 92807",33.8539141,-117.8178113
92807,"Dr. Jennifer Zemo, MD",Otolaryngology-Head and Neck Surgery,"441 N Lakeview Ave, Anaheim, CA 92807",33.8539141,-117.8178113
92807,"Dr. Henry Hwu, MD",General Surgery,"441 N Lakeview Ave, Anaheim, CA 92807",33.8539141,-117.8178113
92821,"Dr. Parvathi Nanjundiah, MD",Psychiatry,"135 S State College Blvd Ste 200, Brea, CA 92821",33.9203026,-117.8837745
92821,"Dr. Naureen Tareen, MD",Internal Medicine,"705 E Birch St Ste P, Brea, CA 92821",33.9183959,-117.8901359
92821,"Dr. David Shek, MD",Family Medicine,"239 N Brea Blvd, Brea, CA 92821",33.9227558,-117.8974284
92821,"Dr. Shirley Van, MD",Dermatology,"955 W Imperial Hwy Ste 200, Brea, CA 92821",33.9182081,-117.9134473
92831,"Dr. John Zamarra, MD",Cardiology,"1001 E Chapman Ave Ste B, Fullerton, CA 92831",33.8743565,-117.909773
92865,"Dr. Zhen Lu, MD",Family Medicine,"2115 N Tustin St Ste 1, Orange, CA 92865",33.8232341,-117.8355846
92865,"Dr. Anne Amer, DO",Family Medicine,"2115 N Tustin St Ste 1, Orange, CA 92865",33.8232341,-117.8355846
92865,Rebecca Gillman,Physical Therapy,"3111 N Tustin St Ste 180, Orange, CA 92865",33.8419607,-117.8325166
92865,"Dr. Richard Yoon, DPT",Physical Therapy,"3111 N Tustin St Ste 180, Orange, CA 92865",33.8419607,-117.8325166
92866,"Dr. Robert Plance Jr, MD",Family Medicine,"1215 E Chapman Ave, Orange, CA 92866",33.7880939,-117.8406705
92866,"Dr. Bryn Henderson, DO",Family Medicine,"600 E Chapman Ave, Orange, CA 92866",33.78771367659832,-117.8475786253163
92866,"Dr. Mary Beth Sinchai, MD",Family Medicine,"439 E Chapman Ave, Orange, CA 92866",33.7880931,-117.8489887
92866,"Dr. Alonzo Flores, MD",Family Medicine,"229 S Glassell St, Orange, CA 92866",33.7855062,-117.8524767
92866,"Brenda Macias Gurrola, RN",Nursing (Nurse Practitioner),"229 S Glassell St, Orange, CA 92866",33.7855062,-117.8524767
92869,"Dr. Steven Grant, MD",General Surgery,"2617 E Chapman Ave Ste 103, Orange, CA 92869",33.7884521,-117.8255291
92869,"Dr. Stanley Katz, MD",Orthopedic Surgery,"2601 E Chapman Ave, Orange, CA 92869",33.7885557,-117.8263358
92869,"Dr. Lorraine Metzler-Szabo, MD",Family Medicine,"2601 E Chapman Ave, Orange, CA 92869",33.7885557,-117.8263358
92869,"Dr. Anwar Abdelhadi, MD",Internal Medicine,"2501 E Chapman Ave, Orange, CA 92869",33.7886696,-117.8276683
92870,"Dr. Warren Woo, MD",Family Medicine,"1275 N Rose Dr Ste 138, Placentia, CA 92870",33.8860848,-117.8435612
92870,"Dr. Riffat Meraj, MD",Critical Care Medicine,"1301 N Rose Dr, Placentia, CA 92870",33.8872837,-117.8427525
92870,"Dr. Bryan Hoynak, MD",Emergency Medicine,"1301 N Rose Dr, Placentia, CA 92870",33.8872837,-117.8427525
92870,"Dr. Abraham Harn, DO",Internal Medicine,"1301 N Rose Dr, Placentia, CA 92870",33.8872837,-117.8427525
92870,"Roxanne Manuel, PA-C",Physician Assistant (PA),"1041 E Yorba Linda Blvd Ste 210, Placentia, CA 92870",33.8888781,-117.8449464
92870,"Elizabeth Keliiholokai, PA",Physician Assistant (PA),"1041 E Yorba Linda Blvd Ste 210, Placentia, CA 92870",33.8888781,-117.8449464
92870,"Dr. Albert Lai, MD",Pain Medicine,"1041 E Yorba Linda Blvd Ste 210, Placentia, CA 92870",33.8888781,-117.8449464
92870,"Dr. Shinto Koshy, MD",Physical Medicine & Rehabilitation,"1041 E Yorba Linda Blvd Ste 210, Placentia, CA 92870",33.8888781,-117.8449464
92870,"Dr. Andy Hsi, MD",Dermatopathology,"1041 E Yorba Linda Blvd Ste 304, Placentia, CA 92870",33.8888781,-117.8449464
92870,"Dr. Samantha Von Ins, MD",Family Medicine,"1041 E Yorba Linda Blvd Ste 306, Placentia, CA 92870",33.8888781,-117.8449464
92879,"Aitikah Rossett, OTA",Occupational Therapy (Occupational Therapy Assistant),"1655 E 6th St, Corona, CA 92879",33.8752189,-117.5313881
92879,Melissa Chalongwongse,Occupational Therapy (Occupational Therapy Assistant),"1655 E 6th St, Corona, CA 92879",33.8752189,-117.5313881
92879,"Dr. Daniel Strosky, PSY.D",Psychology,"280 Teller St Ste 120, Corona, CA 92879",33.8833258,-117.524332
92879,"Dr. Jessy Padierivos Tsang, DO",Family Medicine,"107 N McKinley St, Corona, CA 92879",33.8828118,-117.5135748
92879,"Dr. Tavleen Bhatia, MD",Pediatric Gastroenterology,"854 Magnolia Ave Ste 101, Corona, CA 92879",33.8601578,-117.5510018
92879,"Dr. Sameer Ohri, MD",Family Medicine,"818 Magnolia Ave, Corona, CA 92879",33.8596473,-117.5516484
92879,Cristina Pajarillaga-Encello,Nursing (Nurse Practitioner),"800 Magnolia Ave Ste 105, Corona, CA 92879",33.8593138,-117.5524343
92879,"Dr. James Lin, MD",Reproductive Endocrinology & Infertility,"400 E Rincon St Ste 108, Corona, CA 92879",33.8855434,-117.561077
92879,"Dr. Julie Wareham, MD",Psychiatry,"770 Magnolia Ave, Corona, CA 92879",33.8589266,-117.5532993
92879,"Dr. Valeria Bohorquez, MD",Internal Medicine,"2055 Kellogg Ave, Corona, CA 92879",33.8562458,-117.5556471
92881,"Dr. Amit Hiteshi, MD",Internal Medicine,"2115 Compton Ave Ste 101, Corona, CA 92881",33.8468952,-117.5357445
92881,"Dr. Hamilton Chen, MD",Pain Medicine,"2083 Compton Ave Ste 104, Corona, CA 92881",33.8480559,-117.5355484
92881,"Dr. Rainier Guiang, MD",Pain Medicine,"2083 Compton Ave Ste 104, Corona, CA 92881",33.8480559,-117.5355484
92881,"Dr. Anthony Nguyen, DPM",Podiatry,"1881 California Ave Ste 102, Corona, CA 92881",33.8548348,-117.5382806
92881,"Dr. Sandeep Sodhi, MD","Endocrinology, Diabetes & Metabolism","1820 Fullerton Ave Ste 230, Corona, CA 92881",33.8587224,-117.5509915
92886,"Dr. Dean Okimoto, MD",Family Medicine,"4300 Rose Dr Ste S, Yorba Linda, CA 92886",33.8980611,-117.8408611
92886,"Michelle Corcoran, NP",Family Medicine,"4300 Rose Dr Ste N, Yorba Linda, CA 92886",33.8980611,-117.8408611
92886,"Mahnaz Baradar, NP",Family Medicine,"4300 Rose Dr Ste L, Yorba Linda, CA 92886",33.8980611,-117.8408611
92886,"Dr. Doreen Rioux, MD",Family Medicine,"4300 Rose Dr Ste N, Yorba Linda, CA 92886",33.8980611,-117.8408611
93001,Laura Smith,Behavior Analysis,"1304 E Main St Ste 100, Ventura, CA 93001",34.2804042,-119.2806074
93001,"Dr. Scott Ahl, DO","Endocrinology, Diabetes & Metabolism","133 W Santa Clara St, Ventura, CA 93001",34.27994899999999,-119.302981
93004,"Dr. Wikrom Chaiwatcharayut, MD",Internal Medicine,"200 S Wells Rd, Ventura, CA 93004",34.2932925,-119.1591582
93012,"Dr. Mitchell Glodowski, DPM",Podiatric Surgery,"5800 Santa Rosa Rd, Camarillo, CA 93012",34.2252745,-118.9885051
93012,"Dr. Keval Shah, DO",Gastroenterology,"4005 Mission Oaks Blvd # A, Camarillo, CA 93012",34.2173298,-119.0159888
93012,Raishelle Meagher,Social Work,"4001 Mission Oaks Blvd Ste I, Camarillo, CA 93012",34.2168538,-119.016644
93012,"Dr. Ali Sovari, MD",Clinical Cardiac Electrophysiology,"400 Camarillo Ranch Rd Ste 205, Camarillo, CA 93012",34.2209156,-119.0181195
93033,"Dr. Catherine Sever, MD",Family Medicine,"325 W Channel Islands Blvd, Oxnard, CA 93033",34.174071,-119.1807642
93035,"Anna Cole, FNP",Nursing (Nurse Practitioner),"4310 Tradewinds Dr Ste 300, Oxnard, CA 93035",34.1892903,-119.2302936
93035,"Griselda Rosas, NP",Nursing (Nurse Practitioner),"4310 Tradewinds Dr Ste 300, Oxnard, CA 93035",34.1892903,-119.2302936
93060,"Dr. Ana Levin, MD",Family Medicine,"845 N 10th St Ste 3, Santa Paula, CA 93060",34.3669613,-119.0653854
93060,"Dr. Tipu Khan, MD",Family Medicine,"825 N 10th St, Santa Paula, CA 93060",34.3664208,-119.0648456
93060,"Dr. Ana Alpern, MD",Pediatrics,"254 W Harvard Blvd, Santa Paula, CA 93060",34.3446922,-119.0760132
93060,"Dr. Jane Li, MD",Psychiatry,"1334 E Main St, Santa Paula, CA 93060",34.3560635,-119.0526781
93060,"Dr. Kathleen Beuttler, MD",Ophthalmology,"957 Faulkner Rd Ste 102, Santa Paula, CA 93060",34.3351138,-119.0872186
93063,"Paula Nemiroff, LMFT",Counseling,"4212 E Los Angeles Ave, Simi Valley, CA 93063",34.271411,-118.7131201
93063,"Dr. Susan Campeas, MD",Diagnostic Radiology,"4100 Guardian St Ste 205, Simi Valley, CA 93063",34.2638993,-118.7149025
93063,"Dr. Sasmita Misra, MD",Diagnostic Radiology,"4100 Guardian St Ste 205, Simi Valley, CA 93063",34.2638993,-118.7149025
93063,"Dr. John Swift, MD",Diagnostic Radiology,"4100 Guardian St Ste 205, Simi Valley, CA 93063",34.2638993,-118.7149025
93063,"Kenneth Thompson, PA-C",Physician Assistant (PA),"2780 Tapo Canyon Rd Ste A3, Simi Valley, CA 93063",34.2855806,-118.7170112
93063,"Dr. Brian Schnare, MD",Family Medicine,"1980 Sequoia Ave, Simi Valley, CA 93063",34.2713444,-118.7301167
93065,"Dr. John Davidson, MD",Ophthalmology,"1445 E Los Angeles Ave Ste 104, Simi Valley, CA 93065",34.2722418,-118.7716169
93065,"Dr. Nissar Shah, MD","Endocrinology, Diabetes & Metabolism","1227 E Los Angeles Ave, Simi Valley, CA 93065",34.2737029,-118.776004
93065,"Dr. Rachel Mory, MD",Rheumatology,"1227 E Los Angeles Ave, Simi Valley, CA 93065",34.2737029,-118.776004
93065,"Dr. Malini Soogoor, MD",Infectious Disease Medicine,"1687 Erringer Rd Ste 211, Simi Valley, CA 93065",34.2688884,-118.761935
93065,"Dr. Ardalan Nourian, MD",Orthopedic Spine Surgery,"2525 Erringer Rd, Simi Valley, CA 93065",34.2808351,-118.7618428
93065,"Dr. Gabriela Melgoza, MD",Internal Medicine,"2655 1st St Ste 360, Simi Valley, CA 93065",34.2840466,-118.7796015
93065,"Dr. Gregory Glover, MD",Cardiology,"2655 1st St Ste 360, Simi Valley, CA 93065",34.2840466,-118.7796015
93065,"Dr. Diana Sarkisyan, MD",Internal Medicine,"2655 1st St Ste 360, Simi Valley, CA 93065",34.2840466,-118.7796015
93065,"Dr. Lucia Dattoma, MD",Geriatric Medicine,"2655 1st St Ste 360, Simi Valley, CA 93065",34.2840466,-118.7796015
93065,"Dr. Farridah Shafiee, DO",Internal Medicine,"2655 1st St Ste 325, Simi Valley, CA 93065",34.2840348,-118.7796063
93065,"Dr. Nancy Tsoi, MD",Internal Medicine,"2655 1st St Ste 360, Simi Valley, CA 93065",34.2840466,-118.7796015
93065,"Dr. Alessandro Avila, MD",Family Medicine,"2655 1st St Ste 325, Simi Valley, CA 93065",34.2840348,-118.7796063
93065,"Brian Carson, CSCS",Physical Therapy,"1464 Madera Rd Ste G, Simi Valley, CA 93065",34.2656653,-118.7956697
93065,"Dr. Nana Barseghian, MD",Family Medicine,"2975 Sycamore Dr, Simi Valley, CA 93065",34.2891994,-118.7449442
93065,"Dr. Helen Huang, MD",Cardiology,"2755 Alamo St Ste 100, Simi Valley, CA 93065",34.2867077,-118.7429913
93065,"Dr. Kevin Major, MD",Vascular Surgery,"2950 Sycamore Dr Ste 301, Simi Valley, CA 93065",34.2893589,-118.7435216
93101,"Sophie Pollack, PA-C",Interventional Radiology,"511 Bath St, Santa Barbara, CA 93101",34.4134288,-119.6994122
93101,"Dr. Christian Guier, MDCM",Orthopedic Surgery,"510 Castillo St Ste 302, Santa Barbara, CA 93101",34.4130594,-119.7000014
93101,"Dr. Duncan Turner, MD",Obstetrics & Gynecology,"737 Garden St, Santa Barbara, CA 93101",34.4225168,-119.6958604
93101,"Amy Rice, BA",Addiction and Substance Abuse Counseling,"133 E Haley St, Santa Barbara, CA 93101",34.4189415,-119.6935668
93101,"Jean Daley, MFT",Marriage & Family Therapy,"22 W Micheltorena St Ste A, Santa Barbara, CA 93101",34.4256798,-119.7091919
93101,"Dr. August Vanderbeek, PSY.D",Psychology,"22 W Micheltorena St Ste B, Santa Barbara, CA 93101",34.4257053,-119.7091935
93101,"Dr. Sylvia Rivera, MD","Endocrinology, Diabetes & Metabolism","1532 State St Fl 2, Santa Barbara, CA 93101",34.420334,-119.7107494
93101,"Dr. Debra Minjarez, MD",Reproductive Endocrinology & Infertility,"1722 State St Ste 203, Santa Barbara, CA 93101",34.420334,-119.7107494
93101,"Dr. Barbara Hrach, MD",Internal Medicine,"1824 State St, Santa Barbara, CA 93101",34.4296331,-119.7126597
93101,"Dr. Morton Sacks, MD",Obstetrics & Gynecology,"1836 State St Ste A, Santa Barbara, CA 93101",34.420334,-119.7107494
93117,"Dr. Anand Patel, MD",Vascular Neurology,"7402 Hollister Ave, Goleta, CA 93117",34.4302088,-119.8868437
93117,"Dr. Tamer Abdelhak, MD",Neurology,"7402 Hollister Ave, Goleta, CA 93117",34.4302088,-119.8868437
93117,"Dr. Nitin Kumar, MD",Gastroenterology,"7402 Hollister Ave, Goleta, CA 93117",34.4302088,-119.8868437
93212,"Dr. Michael Houston, DC",Chiropractic,"1140 Chase Ave, Corcoran, CA 93212",36.09717310000001,-119.5611888
93212,"Dr. Valerie Burstein, MD",Family Medicine,"1000 Chittenden Ave, Corcoran, CA 93212",36.0992449,-119.5600468
93230,"Dr. Kenneth Royle, MD",Obstetrics & Gynecology,"250 W 5th St, Hanford, CA 93230",36.3245589,-119.6474715
93230,"Dr. Gohar Ashraf, MD",Pediatrics,"250 W 5th St, Hanford, CA 93230",36.3245589,-119.6474715
93230,"Dr. Tom Yang, MD",Nephrology,"1025 N Douty St, Hanford, CA 93230",36.3365703,-119.6452969
93230,"Dr. Isam Nasser Dafdony, MD",Pediatrics,"1025 N Douty St Fl 2, Hanford, CA 93230",36.3364863,-119.6452531
93230,"Dr. Edward Ioffe, MD",Urology,"1025 N Douty St, Hanford, CA 93230",36.3365703,-119.6452969
93230,"Dr. John Gavini, MD",Internal Medicine,"1025 N Douty St Fl 2, Hanford, CA 93230",36.3364863,-119.6452531
93230,"Dr. Sean Murray, MD",Diagnostic Radiology,"450 Greenfield Ave, Hanford, CA 93230",36.3290196,-119.6598205
93230,"Dr. Youssef Hanalla, MD",Radiation Oncology,"1443 W 7th St, Hanford, CA 93230",36.3251513,-119.6678725
93230,"Dr. Joseph Lahoda, MD",Interventional Radiology,"115 Mall Dr, Hanford, CA 93230",36.3232171,-119.667877
93230,"Dr. Hany Sourial, MD",Internal Medicine,"115 Mall Dr, Hanford, CA 93230",36.3232171,-119.667877
93257,"Dr. Virinder Bhardwaj, MD",Urology,"465 W Putnam Ave, Porterville, CA 93257",36.0690442,-119.0275801
93257,"Dr. Inderbir Gill, MD",Urology,"386 N Villa St Ste B, Porterville, CA 93257",36.0729055,-119.0303643
93274,"Kimberly Knight Ortiz, MS",Counseling,"869 N Cherry St, Tulare, CA 93274",36.2211168,-119.3385333
93274,"Dr. Muhammad Khan, MD",Family Medicine,"869 N Cherry St, Tulare, CA 93274",36.2211168,-119.3385333
93274,"Letty Echeverria, PA-C",Family Medicine,"975 E Merritt Ave, Tulare, CA 93274",36.2217397,-119.3332472
93274,"Dr. William Foxley, MD",Family Medicine,"1901 E Tulare Ave, Tulare, CA 93274",36.2109183,-119.3174201
93274,"Dr. Janardhan Grandhe, MD",Pain Medicine,"1663 E Prosperity Ave, Tulare, CA 93274",36.2248037,-119.3229774
93274,"Dr. Fahad Hashmat, MD",Family Medicine,"1000 N Mooney Blvd, Tulare, CA 93274",36.2222835,-119.3117842
93291,"Dr. Felix Martin, DDS",Dentistry,"717 W Center Ave, Visalia, CA 93291",36.3308403,-119.29973
93291,"Dr. Miguel Villalobos, MD",Family Medicine,"400 E Oak Ave, Visalia, CA 93291",36.3322427,-119.2886493
93291,"Dr. Elizabeth Sasaki, DO",Family Medicine,"107 N Hall St Ste D, Visalia, CA 93291",36.3307654,-119.3092926
93291,"Dr. James Hole, DO",Maternal-Fetal Medicine,"400 W Mineral King Ave, Visalia, CA 93291",36.3279876,-119.2950128
93291,"Dr. Kamel Kamel, MD",Family Medicine,"400 W Mineral King Ave, Visalia, CA 93291",36.3279876,-119.2950128
93291,"Dr. Fahad Hashmat, MD",Family Medicine,"400 W Mineral King Ave, Visalia, CA 93291",36.3279876,-119.2950128
93291,"Dr. Jose Feliberti, MD",Psychiatry,"400 W Mineral King Ave, Visalia, CA 93291",36.3279876,-119.2950128
93291,"Dr. Jason Andrade, MD",Physical Medicine & Rehabilitation,"400 W Mineral King Ave, Visalia, CA 93291",36.3279876,-119.2950128
93291,"Dr. Adesina Sanni, MD",Family Medicine,"400 W Mineral King Ave, Visalia, CA 93291",36.3279876,-119.2950128
93291,"Dr. Kenneth Royle, MD",Obstetrics & Gynecology,"401 E School Ave, Visalia, CA 93291",36.3326372,-119.2886398
93291,"Dr. George Gade, MD",Neurosurgery,"202 W Willow Ave Ste 202, Visalia, CA 93291",36.3285394,-119.2937674
93291,"Dr. Yao Liu, MD",Neurology,"100 Willow Plz Ste 305, Visalia, CA 93291",36.3285715,-119.2928187
93291,"Dr. William Foxley, MD",Family Medicine,"220 S Mooney Blvd Ste D, Visalia, CA 93291",36.3286638,-119.3137398
93291,"Dr. Michael Houston, DC",Chiropractic,"220 S Mooney Blvd Ste D, Visalia, CA 93291",36.3286638,-119.3137398
93291,"Dr. Lonnie Powell, DC",Chiropractic,"220 S Mooney Blvd Ste D, Visalia, CA 93291",36.3286638,-119.3137398
93291,"Robert Alcocer, PA-C",Physician Assistant (PA),"225 S Chinowth St, Visalia, CA 93291",36.3289174,-119.3366135
93291,"Dr. William Yale, MD",Internal Medicine,"225 S Chinowth St, Visalia, CA 93291",36.3289174,-119.3366135
93306,"Shelbeer Kaur, SLP",Speech-Language Pathology,"4400 Kirkcaldy Dr, Bakersfield, CA 93306",35.3950081,-118.9189693
93306,"Dr. Ajay Desai, MD",Radiation Oncology,"4500 Morning Dr Ste 105, Bakersfield, CA 93306",35.3938231,-118.9167441
93306,"Dr. Saeed Dianat, MD",Diagnostic Radiology,"4500 Morning Dr Ste 202, Bakersfield, CA 93306",35.3937681,-118.9167601
93306,"Weiss Moshref, PA",Surgical Assistance,"2601 Oswell St Ste 101, Bakersfield, CA 93306",35.3925806,-118.9494572
93306,"Dr. Navinchandra Amin, MD",Infectious Disease Medicine,"2601 Oswell St Ste 101, Bakersfield, CA 93306",35.3925806,-118.9494572
93306,"Dr. David Moore, MD",Family Medicine,"2601 Oswell St Ste 101, Bakersfield, CA 93306",35.3925806,-118.9494572
93306,"Dr. Olusegun Leramo, MD",Neurosurgery,"2601 Oswell St Ste 101, Bakersfield, CA 93306",35.3925806,-118.9494572
93306,"Dr. Bettina Limjoco, MD",Physical Medicine & Rehabilitation,"2601 Oswell St Ste 101, Bakersfield, CA 93306",35.3925806,-118.9494572
93306,"Rebecca Loomis, PA",Surgical Assistance,"2601 Oswell St Ste 101, Bakersfield, CA 93306",35.3925806,-118.9494572
93306,"Dr. Kaveh Saremi, MD",Clinical Neurophysiology,"2601 Oswell St Ste 101, Bakersfield, CA 93306",35.3925806,-118.9494572
93306,"Dr. Mahmoud Rashidi-Naimabadi, MD",Neurosurgery,"2601 Oswell St Ste 101, Bakersfield, CA 93306",35.3925806,-118.9494572
93306,"Dr. Majid Rahimifar, MD",Neurosurgery,"2601 Oswell St Ste 101, Bakersfield, CA 93306",35.3925806,-118.9494572
93306,"Dr. Rafael Chiquillo Sosa, MD",Family Medicine,"7800 Niles St, Bakersfield, CA 93306",35.3769982,-118.9179007
93306,"Dr. Parham Mokri, MD",Nephrology,"3201 Mall View Rd, Bakersfield, CA 93306",35.3941335,-118.9571608
93306,"Amber Harmon, PA-C",Physician Assistant (PA),"1700 Mount Vernon Ave, Bakersfield, CA 93306",35.3822723,-118.9699983
